date;plate_id;plate_name;sample_id;well_A01;well_01A;tissue_id;dna_person;notes;tissue_type;extraction
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_F03;F03;03F;BGM-0165.2?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_F04;F04;04F;BGM-0182?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_F05;F05;05F;BGM-0187?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_F06;F06;06F;BGM-0533?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_F07;F07;07F;BGM-0713?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_F08;F08;08F;BGM-0890?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_F09;F09;09F;BGM-0931?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_F10;F10;10F;BGM-1218?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_F11;F11;11F;BGM-1359?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_F12;F12;12F;Manzhitil?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_G01;G01;01G;SE-9;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_G02;G02;02G;SE-1;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_G03;G03;03G;SE-2;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_G04;G04;04G;SE-3;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_G05;G05;05G;SE-8;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_G06;G06;06G;BGM-0655.2?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_G07;G07;07G;BGM-0077?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_G08;G08;08G;BGM-0929?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_G09;G09;09G;BGM-1025?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_G10;G10;10G;BGM-1360?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_G11;G11;11G;BGM-1511?;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_G12;G12;12G;BLANK__G12;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_H01;H01;01H;Aipim Abacate;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_H02;H02;02H;BGM-0661;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_H03;H03;03H;BGM-1130;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_H04;H04;04H;BGM-1160;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_H05;H05;05H;BGM-1268;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_H06;H06;06H;BGM-1309;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_H07;H07;07H;BGM-1583;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_H08;H08;08H;BGM-2167;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_H09;H09;09H;BGM-0464;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_H10;H10;10H;Peru Preto;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_H11;H11;11H;Maragojipe;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate10;EmbrapaBAG.Plate10_H12;H12;12H;BLANK__H12;EMBRAPA;;Leaf;
